LAMMPS data file via write_data, version 31 Mar 2017, timestep = 0

3945 atoms
7 atom types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-4.0000000000000000e+01 4.0000000000000000e+01 ylo yhi
-1.0000000000000000e+02 1.0000000000000000e+02 zlo zhi

Atoms # sphere

1 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.0302189323260535e+01 -8.8959560398459239e+00 1.4167095773931180e+01 0 0 0
2 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.7448531015519301e+01 -3.7460777832875394e+01 -8.2325928417186276e+00 0 0 0
3 1 2.5000000000000000e+00 1.0700000000000001e+00 1.3924843694048398e+01 3.4847965871378761e+01 2.4406000657196159e+01 0 0 0
4 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.3387818016758146e+00 -3.4905740765345165e+01 -5.1962607890350093e+01 0 0 0
5 1 2.5000000000000000e+00 1.0700000000000001e+00 2.5779674754375435e+01 -1.0064032119728665e+00 -8.6546959069812189e+01 0 0 0
6 1 2.5000000000000000e+00 1.0700000000000001e+00 2.1035654666384502e+00 -5.3752022075351320e+00 -5.2558755107484181e+01 0 0 0
7 1 2.5000000000000000e+00 1.0700000000000001e+00 1.8001163405366782e+01 -1.4446646000466611e+01 -1.1948324605798504e+01 0 0 0
8 1 2.5000000000000000e+00 1.0700000000000001e+00 -6.1966598621553999e+00 1.2737696754158335e+01 6.1733678477692280e+00 0 0 0
9 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.7682633017042015e+01 7.9868825748501777e+00 -1.1161411232855841e+01 0 0 0
10 1 2.5000000000000000e+00 1.0700000000000001e+00 4.0645637568387016e+00 -6.8769388119117068e+00 4.8223470499843103e+01 0 0 0
11 1 2.5000000000000000e+00 1.0700000000000001e+00 3.6747476345276212e+01 1.4834935057365769e+01 -7.3116227133719363e+01 0 0 0
12 1 2.5000000000000000e+00 1.0700000000000001e+00 -2.5771774568488716e+01 -2.6215172589856746e+01 -9.6014294305822943e+01 0 0 0
13 1 2.5000000000000000e+00 1.0700000000000001e+00 3.5102240813478005e+01 -3.6638647875114643e+01 -6.4387092629627830e+01 0 0 0
14 1 2.5000000000000000e+00 1.0700000000000001e+00 1.8453669538001378e+01 -9.1760748108737502e+00 4.4276634112129273e+01 0 0 0
15 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.7044190977254971e+01 1.8282245275695921e+01 -2.5759128446578572e+01 0 0 0
16 1 2.5000000000000000e+00 1.0700000000000001e+00 2.6531279341565110e+01 -8.7881063152049244e+00 -5.4257099122860048e+01 0 0 0
17 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.9625983163540241e+01 6.1009703791239218e+00 -5.2477095160855491e+01 0 0 0
18 1 2.5000000000000000e+00 1.0700000000000001e+00 6.9846526007096514e+00 3.1056260127134735e+01 -9.3590108115966487e+01 0 0 0
19 1 2.5000000000000000e+00 1.0700000000000001e+00 1.2421157980533849e+01 -3.7597821167482913e+01 3.3549095286777771e+01 0 0 0
20 1 2.5000000000000000e+00 1.0700000000000001e+00 2.3857793949478214e+01 1.7942908880274231e+01 -8.3826123077341407e+01 0 0 0
21 1 2.5000000000000000e+00 1.0700000000000001e+00 -2.6260224350849271e+01 4.4093352763025706e+00 6.9244972043319109e+01 0 0 0
22 1 2.5000000000000000e+00 1.0700000000000001e+00 9.8052825824382239e-02 -3.2026156369608898e+01 -5.9025260041945273e+01 0 0 0
23 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.5018209989656789e+01 -1.1055296161703438e+01 8.4093525625808866e+01 0 0 0
24 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.6045922812095807e+01 -3.8247028942334964e+00 9.5546141544145598e+01 0 0 0
25 1 2.5000000000000000e+00 1.0700000000000001e+00 1.7600372982025320e+01 -3.0531291100443944e+01 -4.8523812903335227e+01 0 0 0
26 1 2.5000000000000000e+00 1.0700000000000001e+00 2.4110613457910077e+01 2.7080387094561189e+01 5.0164745724836706e+01 0 0 0
27 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.2447441067754966e+01 1.5857974242352874e+01 -8.7567271938345982e+01 0 0 0
28 1 2.5000000000000000e+00 1.0700000000000001e+00 2.2744212887596440e+01 2.1986001833335500e+01 -3.1679678257405612e+00 0 0 0
29 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.7614098888642200e+01 3.9839978590533121e+01 -2.3699572274321497e+01 0 0 0
30 1 2.5000000000000000e+00 1.0700000000000001e+00 3.2515514191480122e+01 8.2470162064987278e+00 -8.0996543439569209e+01 0 0 0
31 1 2.5000000000000000e+00 1.0700000000000001e+00 3.6437764464150064e+01 9.5073489702806597e+00 7.5035358767507319e+01 0 0 0
32 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.2290077801928888e+01 2.0662382981117062e+01 -1.8323090913855978e+01 0 0 0
33 1 2.5000000000000000e+00 1.0700000000000001e+00 1.7524404329026304e+01 -2.7336442054871675e+01 -8.9540405706288482e+00 0 0 0
34 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.6223948223620631e+01 -1.5897794391912313e+01 1.4424137824412497e+01 0 0 0
35 1 2.5000000000000000e+00 1.0700000000000001e+00 1.0593765960351448e+01 -3.0575504373095697e+01 9.3745003451474474e+01 0 0 0
36 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.1090796427377867e+01 -3.0155549398695882e+00 9.3920314029753371e+01 0 0 0
37 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.2512840774149097e+01 3.6685108876174837e+01 1.6562204676010751e+01 0 0 0
38 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.5610404114988825e+01 3.5938039382890821e+01 2.6569770614881890e+01 0 0 0
39 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.6746110272009908e+01 -1.1875341670529611e+01 2.7831358522098213e+01 0 0 0
40 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.5342927638135354e+01 -2.8584814140845470e+01 -6.2428162974504829e+01 0 0 0
41 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.2054045001070037e+01 -3.2334332984096527e+01 -7.8361592757683951e+00 0 0 0
42 1 2.5000000000000000e+00 1.0700000000000001e+00 3.9068420864207866e+01 -1.7050535258394916e+01 -2.0865219608352163e+01 0 0 0
43 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.2698383029875522e+01 3.8276416882069981e+01 7.9346342375197594e+01 0 0 0
44 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.0409480021525862e+01 7.8692782148110112e+00 4.7397390821668040e+01 0 0 0
45 1 2.5000000000000000e+00 1.0700000000000001e+00 3.1790159098706283e+00 -1.0279602804351413e+01 7.6789168164501518e+01 0 0 0
46 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.7802636892442862e+00 -8.9182512876197251e-01 -7.2262347756075826e+01 0 0 0
47 1 2.5000000000000000e+00 1.0700000000000001e+00 3.4688505453378198e+01 -3.0288845072634913e+01 -6.1547839437400846e+01 0 0 0
48 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.3814969758416979e+01 -2.8196729714142499e+01 4.3909236017572340e+01 0 0 0
49 1 2.5000000000000000e+00 1.0700000000000001e+00 -6.9881010646876405e+00 -9.0145942051962926e+00 2.9287983164791029e+01 0 0 0
50 1 2.5000000000000000e+00 1.0700000000000001e+00 1.7253220257001573e+01 -2.5127140574682102e+01 2.0370903294706210e+01 0 0 0
51 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.0491330349115344e+01 -7.7891775815697244e+00 -8.1769033606056610e+01 0 0 0
52 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.6859126797345994e+01 2.8655917005918880e+01 4.9992796196598931e+01 0 0 0
53 1 2.5000000000000000e+00 1.0700000000000001e+00 1.1570270495289130e+01 -1.8463785675570268e+01 -2.1146232737762034e+00 0 0 0
54 1 2.5000000000000000e+00 1.0700000000000001e+00 2.3810655057342096e+01 2.5679548748619652e+01 -9.5604548740947877e+00 0 0 0
55 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.3026027564437143e+01 -2.8445275495036171e+01 6.3688731781992658e-01 0 0 0
56 1 2.5000000000000000e+00 1.0700000000000001e+00 -3.8333939760147565e+01 -3.8525548800139475e+01 5.2753290139489479e+01 0 0 0
57 1 2.5000000000000000e+00 1.0700000000000001e+00 9.8189497598535169e+00 -1.2911386141977918e+01 9.5832779442813603e+01 0 0 0
58 1 2.5000000000000000e+00 1.0700000000000001e+00 2.4609638147339993e+01 1.4188342343172224e+01 -4.1325595761335265e+01 0 0 0
59 1 2.5000000000000000e+00 1.0700000000000001e+00 1.6284815695269408e+01 1.8897390393026825e+01 2.1100839004433183e+01 0 0 0
60 1 2.5000000000000000e+00 1.0700000000000001e+00 1.6720459003336941e+01 -1.9245530916026574e+01 -4.9095264146614483e+01 0 0 0
61 1 2.5000000000000000e+00 1.0700000000000001e+00 2.2358195140193303e+01 1.4185721228916996e+01 4.8541736020027543e+01 0 0 0
62 1 2.5000000000000000e+00 1.0700000000000001e+00 1.6382915441125128e+01 -1.2340181010002354e+01 9.6444412226064316e+01 0 0 0
63 1 2.5000000000000000e+00 1.0700000000000001e+00 -2.3505486614771879e+01 -1.6713534470979837e+01 -6.0934634395378936e+01 0 0 0
64 1 2.5000000000000000e+00 1.0700000000000001e+00 2.8639886746481011e+01 -9.4234518936944447e+00 5.0110056693716928e+01 0 0 0
65 1 2.5000000000000000e+00 1.0700000000000001e+00 -1.1085947980678412e-01 -2.3215277112655002e+01 -4.7906080981672780e+01 0 0 0
66 1 2.5000000000000000e+00 1.0700000000000001e+00 1.6998776410240104e+01 1.8435126905532151e+01 -2.0552468030039392e+00 0 0 0
